4fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;DO
-0.987674981;-0.769690274;1.124348621;-0.594927874;-0.371112918;0.6811636;3.116923431;-2.409048576;-1.237888282;-0.932993104;1.010649947;3
-0.183583912;-1.942483455;0.508335791;-1.162332711;-0.817301493;1.923974777;1.900945153;-3.53762468;-2.727656184;-1.286960829;2.136704658;0
0.161026546;-0.32291192;-0.005008234;-0.169374247;-0.689819043;-0.179244139;-0.561410859;-0.840698686;-0.849253177;0.836845523;0.72913627;0
0.275896699;0.96157585;-1.391037103;-0.594927874;-0.392359993;-0.752849297;-0.835005971;0.139519996;-0.007210449;-0.756009241;-0.39691844;1
-0.700499599;1.045346791;-1.391037103;-0.133911445;-0.349865844;0.48996188;0.016178823;-0.22607508;-0.136755484;-1.227966208;-0.959945795;1
0.390766852;0.012171846;1.124348621;-0.453076665;1.774841653;-0.944051017;-0.65260923;0.399145485;-0.266300519;-0.284052274;-0.959945795;2
-1.389720516;0.123866435;-0.877693077;-0.240299852;-0.541089518;2.210777356;0.137776651;-0.861892603;1.353012418;0.600867039;0.72913627;0
0.620507157;-0.657995686;1.073014219;1.461914658;-0.328618769;-0.561647578;-0.804606514;0.293175897;0.187107103;0.777850902;1.667515195;2
0.907682539;-0.211217331;1.586358244;0.681733008;0.138816881;-0.657248438;-0.105419005;1.935704499;-0.136755484;-0.461036137;-1.335297365;2
-0.700499599;0.905728555;-0.980361882;-0.311225456;-0.519842443;2.497579936;0.168176108;-0.353238585;0.705287243;-0.343046895;-0.209242655;3
0.907682539;0.068019141;-0.056342637;-0.382151061;0.500017155;-0.848450157;0.411371763;0.181907831;-2.403793597;1.898748699;-0.209242655;3
0.505637004;1.268735969;-0.467017857;-0.240299852;1.286158929;-0.561647578;1.718548412;0.081236723;-2.857201219;4.140544293;-0.209242655;2
0.046156393;-1.551552395;0.611004596;-0.382151061;-0.987278092;-1.135252737;-1.108601084;-1.529501003;-0.266300519;0.305893935;1.949028873;0
0.275896699;-1.607399689;0.405666986;-0.594927874;-0.689819043;-0.274844998;-0.591810316;-1.487113168;-1.108343247;-0.402041516;0.822974162;0
-0.241018988;-1.048926746;0.457001388;-0.453076665;-0.477348293;-1.039651877;-1.108601084;-1.354651184;-0.266300519;-0.69701462;0.72913627;0
-0.126148836;-1.328163218;0.457001388;-0.240299852;-0.838548568;1.828373917;0.198575565;-0.925474355;-0.266300519;2.075732562;1.85519098;0
-0.413324218;-0.937232157;0.200329376;-0.594927874;-0.179889244;0.967966179;0.563369048;0.218997186;0.964377313;-0.225057653;-0.866107903;2
0.448201928;-0.32291192;1.124348621;0.043402567;0.138816881;2.115176497;1.809746782;0.77003904;-1.496978352;-0.402041516;-1.241459473;3
0.792812386;0.738186672;0.354332583;0.043402567;0.138816881;-0.370445858;1.262556557;0.642875535;-0.331073037;0.01092083;-0.303080548;3
0.275896699;0.123866435;-1.185699492;-0.240299852;0.669993755;-0.179244139;0.289773935;-0.289656832;-0.654935624;-0.343046895;0.447622592;1
-0.355889141;2.413605502;-0.364349052;-0.382151061;-0.859795643;-0.083643279;0.411371763;-0.660550387;0.316652138;-1.286960829;0.447622592;1
-1.389720516;-1.886636161;-0.31301465;-0.594927874;-0.902289793;3.931592833;2.691331034;-1.767932574;0.057562068;-1.286960829;-0.866107903;2
-1.15998021;-0.32291192;-1.391037103;-0.807704688;-0.689819043;1.063567039;-0.409413574;-2.409048576;0.899604796;-1.050982346;1.761353088;0
-0.470759294;-0.546301097;0.148994973;-0.240299852;-0.541089518;-0.944051017;-1.04780217;-0.951966752;0.834832278;0.364888556;1.010649947;0
-0.930239905;1.855132559;-1.031696285;-0.382151061;0.26629933;0.39436102;0.320173392;-0.406223378;1.871192558;0.482877798;1.198325732;1
0.677942234;-0.378759214;-0.159011442;0.114328171;0.096322731;-0.179244139;-0.075019548;0.664069453;-1.237888282;0.482877798;-0.39691844;2
-0.930239905;0.96157585;-0.980361882;0.859047019;-0.434854143;-0.752849297;-0.926204342;-1.805021929;0.770059761;-0.815003862;2.042866765;0
1.596903455;-0.434606508;2.356374282;0.468956194;-0.456101218;-0.944051017;-0.743807601;0.981978214;-0.914025694;0.01092083;0.72913627;2
-1.15998021;0.849881261;-1.3397027;0.823584217;0.330040555;1.541571338;0.228975022;-0.469805131;1.288239901;0.01092083;0.822974162;0
0.333331775;0.347255612;0.611004596;-0.169374247;0.160063956;-1.039651877;-0.743807601;0.981978214;0.381424656;-0.461036137;-0.115404763;1
1.079987768;-1.607399689;1.124348621;-0.098448642;-0.264877544;-0.561647578;-0.561410859;0.558099865;-1.108343247;-0.284052274;-0.02156687;2
-0.585629447;0.347255612;-0.056342637;3.305980376;-0.371112918;1.828373917;2.265738636;0.717054246;0.381424656;-0.991987725;-0.959945795;3
1.137422844;0.012171846;1.073014219;-0.027523038;-0.519842443;-0.944051017;-0.65260923;1.617795737;-1.237888282;-0.402041516;-1.053783688;2
0.792812386;-1.216468629;1.021679816;-0.665853479;-0.541089518;-0.274844998;-0.409413574;0.823023833;-0.266300519;0.01092083;-0.39691844;2
-1.504590669;3.363009506;-0.92902748;-0.736779083;1.796088728;-0.848450157;-0.835005971;-1.455322291;1.223467383;-1.050982346;-0.584594225;1
0.907682539;-0.993079452;0.559670193;-0.736779083;-0.626077818;1.445970478;0.016178823;0.007058012;-0.331073037;0.954834765;0.166108915;2
-0.068713759;-1.10477404;0.251663778;0.185253776;-0.434854143;-1.135252737;-1.04780217;-1.068533298;-0.071982967;0.600867039;2.23054255;0
-0.52819437;0.598568437;-0.877693077;-0.098448642;-0.158642169;0.011957581;-0.409413574;0.324966774;1.741647523;0.187904693;0.3537847;1
-1.102545134;0.235561024;-0.775024272;-0.169374247;0.69124083;0.872365319;-0.318215203;-0.824803248;1.029149831;0.305893935;0.822974162;0
-1.217415287;1.436277852;-1.391037103;-0.311225456;-0.583583668;-0.944051017;-1.017402713;-0.05652374;1.806420041;-0.284052274;-0.39691844;1
-0.068713759;-1.384010512;0.662338998;-0.098448642;-0.753560268;-1.135252737;-1.108601084;-1.688455383;0.122334586;0.246899314;2.23054255;0
-0.757934676;0.905728555;-1.031696285;-0.027523038;0.075075656;-0.083643279;-0.774207058;-0.543983842;0.446197173;-0.343046895;0.822974162;1
-0.413324218;-0.043675448;-0.775024272;0.327104985;-0.434854143;-0.370445858;0.198575565;0.18720631;0.316652138;-0.520030758;-1.241459473;1
-0.068713759;2.63699468;-0.92902748;-0.169374247;-0.477348293;-0.848450157;-0.287815746;0.054744326;0.057562068;-0.638019999;-1.335297365;1
0.907682539;1.184965027;0.046326168;0.043402567;-0.201136319;0.48996188;0.928162531;0.664069453;-0.201528002;-0.873998483;-0.584594225;3
1.252292997;-1.384010512;1.227017426;-0.594927874;-0.158642169;-0.561647578;-0.683008687;0.77003904;-0.719708142;1.367797111;-0.959945795;2
-1.562025745;0.068019141;-1.185699492;-0.594927874;-0.817301493;-1.039651877;-1.017402713;-1.349352704;2.648462768;-0.461036137;0.916812055;0
0.046156393;-0.937232157;0.251663778;-0.240299852;-0.137395094;1.541571338;0.988961445;-0.183687245;-0.071982967;0.364888556;0.541460485;3
-0.815369752;0.068019141;0.148994973;-0.240299852;0.011334431;-0.657248438;1.779347325;0.266683501;-0.395845554;3.078641117;0.072271022;3
3.090215441;-0.630072039;2.099702269;0.25617938;-0.052406794;0.107558441;-0.105419005;2.465552435;-1.626523387;0.836845523;-0.39691844;2
0.907682539;0.347255612;-1.031696285;0.610807403;0.30879348;1.541571338;0.745765789;1.803242515;-0.007210449;0.305893935;-0.584594225;3
0.333331775;-0.155370037;-0.31301465;-0.240299852;0.011334431;0.48996188;-0.227016833;0.091833682;0.122334586;1.013829386;0.635298377;0
-0.52819437;0.598568437;-0.877693077;-0.098448642;-0.158642169;0.011957581;-0.409413574;0.324966774;1.741647523;0.187904693;0.3537847;1
0.965117615;-0.657995686;0.919011011;2.596724331;-0.349865844;-0.944051017;-0.987003256;0.144818475;-0.654935624;-0.991987725;1.292163625;3
1.826643761;0.068019141;2.253705477;1.320063449;0.77622913;-0.944051017;-0.956603799;0.876008627;-1.950385974;1.013829386;1.292163625;2
1.079987768;-1.048926746;1.073014219;-0.311225456;-0.753560268;-1.039651877;-1.139000541;-1.148010489;-0.719708142;0.187904693;1.573677302;2
-0.757934676;0.514797495;-0.980361882;-0.52400227;-0.243630469;-0.752849297;-0.683008687;0.558099865;1.093922348;-0.756009241;-1.335297365;1
2.056384066;-0.546301097;1.997033464;0.398030589;0.457523005;-0.561647578;-0.713408144;1.723765325;-1.043570729;1.131818627;-0.02156687;2
0.333331775;-0.71384298;1.227017426;0.043402567;-0.753560268;-0.274844998;-0.591810316;-0.925474355;0.057562068;1.426791732;2.793569905;0
-0.298454065;0.458950201;0.097660571;-0.665853479;0.56375838;-0.657248438;-0.531011402;0.346160691;-0.331073037;5.320436711;-1.241459473;2
-0.700499599;-2.054178044;0.867676609;-0.027523038;-0.413607068;0.107558441;-0.470212488;-1.836812805;0.251879621;-0.69701462;1.85519098;0
0.620507157;-1.048926746;0.508335791;-0.240299852;-0.264877544;-1.039651877;-1.017402713;0.664069453;-0.590163107;-0.225057653;-1.14762158;2
-0.757934676;0.291408318;0.046326168;1.603765867;-0.052406794;-0.370445858;0.684966876;-0.220776601;0.057562068;0.246899314;0.541460485;3
1.884078837;-0.294988273;0.662338998;-0.807704688;0.075075656;-0.944051017;-0.561410859;0.155415434;-1.561750869;-0.048073791;-0.365639143;2
1.424598226;-0.71384298;0.713673401;-0.240299852;-0.073653869;-0.848450157;-0.895804885;0.876008627;-1.496978352;0.069915451;-1.053783688;2
0.73537731;-0.602148391;0.405666986;-0.311225456;-0.094900944;0.107558441;-0.25741629;-0.279059874;-0.525390589;0.01092083;0.635298377;3
-0.470759294;-0.043675448;0.765007803;-0.169374247;-0.009912644;-0.752849297;-0.25741629;0.240191104;1.741647523;-0.284052274;0.072271022;1
-0.183583912;1.35250691;0.251663778;-0.311225456;-0.179889244;0.011957581;0.83696416;-0.098911575;-0.266300519;-0.932993104;-0.584594225;0
-0.298454065;-0.546301097;0.251663778;0.185253776;-0.158642169;1.254768758;0.350572849;0.346160691;-0.007210449;-0.107068411;-0.115404763;3
0.965117615;-1.328163218;0.662338998;0.25617938;0.22380518;-0.561647578;-0.622209773;2.041674086;1.093922348;1.485786353;-0.678432118;0
1.137422844;0.012171846;1.073014219;-0.027523038;-0.519842443;-0.944051017;-0.65260923;1.617795737;-1.237888282;-0.402041516;-1.053783688;2
-0.872804828;0.179713729;-1.237033895;-0.594927874;-0.073653869;0.203159301;-0.34861466;0.028251929;0.834832278;-0.166063032;-0.39691844;1
-0.413324218;0.76611032;-0.877693077;-0.736779083;-0.456101218;1.063567039;0.259374478;-0.104210055;0.510969691;-0.873998483;-1.053783688;1
1.137422844;0.347255612;0.765007803;0.185253776;0.053828581;1.828373917;0.806564703;1.193917389;-0.201528002;0.246899314;-0.866107903;3
-0.183583912;-1.942483455;0.508335791;-1.162332711;-0.817301493;1.923974777;1.900945153;-3.53762468;-2.727656184;-1.286960829;2.136704658;0
-0.815369752;1.324583263;-0.467017857;-0.098448642;3.30463105;-0.991851447;0.04657828;-0.332044667;0.575742208;-0.343046895;-0.115404763;1
-0.700499599;-0.546301097;0.765007803;2.100245099;-0.349865844;1.159167899;2.478534835;0.293175897;0.705287243;0.305893935;0.072271022;3
-1.274850363;1.045346791;-0.877693077;0.043402567;-0.732313193;-0.274844998;-0.591810316;-1.656664507;1.676875006;-0.932993104;1.386001517;0
-0.413324218;2.078521736;-1.083030687;-0.027523038;-0.179889244;-1.039651877;-1.108601084;-0.024732864;0.510969691;-0.579025379;-0.584594225;1
-0.413324218;-0.657995686;-0.159011442;-0.52400227;-0.158642169;-1.135252737;-1.078201627;-0.289656832;-0.201528002;-0.402041516;-0.866107903;1
1.596903455;-1.216468629;1.329686231;-0.240299852;-0.583583668;-1.230853596;-1.108601084;-0.543983842;-1.885613457;1.013829386;0.447622592;2
-0.872804828;0.403102906;-0.467017857;-0.453076665;-0.179889244;0.203159301;1.201757644;0.028251929;1.806420041;-0.520030758;-1.053783688;1
-0.872804828;1.380430557;-1.391037103;0.327104985;0.30879348;-0.752849297;-0.713408144;-0.130702451;0.899604796;-0.579025379;0.259946807;1
-0.011278683;1.296659616;0.097660571;1.17821224;-0.264877544;-0.370445858;-0.926204342;-0.130702451;0.899604796;0.128910072;1.010649947;1
-0.872804828;0.179713729;-0.261680247;-0.52400227;-0.286124619;-0.083643279;-0.683008687;-1.253980076;0.575742208;0.954834765;0.72913627;0
-0.872804828;0.794033967;-0.621021065;-0.52400227;0.64874668;-0.274844998;-0.804606514;-0.713535181;0.705287243;0.069915451;0.822974162;1
-0.52819437;0.012171846;-0.775024272;-0.453076665;1.647359203;-1.135252737;-1.04780217;0.144818475;-0.331073037;1.190813248;-1.14762158;1
-0.987674981;2.050598089;-1.185699492;-0.169374247;-0.413607068;-0.848450157;-1.017402713;-0.490999048;1.417784936;-0.461036137;0.3537847;1
-0.470759294;0.235561024;-0.980361882;0.043402567;0.032581506;-0.179244139;-0.591810316;-0.438014254;-0.071982967;-0.402041516;-0.02156687;1
0.965117615;-0.378759214;0.867676609;0.25617938;-0.477348293;-1.135252737;-1.169399998;-0.003538947;0.122334586;-0.225057653;1.667515195;2
0.965117615;-1.160621335;1.637692646;-0.240299852;-0.222383394;-1.230853596;-0.956603799;1.405856563;-0.719708142;0.718856281;-0.77227001;2
-0.52819437;0.291408318;-1.391037103;-0.382151061;-0.498595368;-0.848450157;-1.078201627;-0.596968635;0.899604796;-0.461036137;0.822974162;1
0.448201928;-1.384010512;1.073014219;-0.52400227;-0.434854143;0.967966179;-0.014220634;-0.024732864;0.057562068;2.252716424;0.166108915;2
1.36716315;2.078521736;0.354332583;2.880426749;0.52126423;0.6811636;1.596950584;3.25502586;-0.590163107;0.128910072;-1.053783688;3
-0.52819437;0.96157585;-1.391037103;-0.453076665;-0.243630469;-0.466046718;-0.379014117;0.558099865;1.288239901;-0.579025379;-0.959945795;1
-0.068713759;-1.663246984;0.765007803;-0.453076665;-0.392359993;-0.657248438;-0.895804885;-1.582485796;-0.654935624;-0.69701462;1.761353088;0
0.73537731;-0.825537569;0.765007803;-0.453076665;-0.349865844;-1.039651877;-1.017402713;-0.083016137;-1.043570729;0.541872418;0.072271022;2
1.252292997;-1.607399689;1.021679816;-0.311225456;-0.456101218;-0.944051017;-0.683008687;0.558099865;-1.043570729;1.426791732;0.541460485;2
-0.355889141;0.403102906;-1.083030687;-0.382151061;-0.179889244;0.29876016;-0.166217919;0.118326078;0.510969691;-0.225057653;-0.303080548;1
-0.011278683;-0.546301097;0.148994973;0.610807403;-0.179889244;-0.848450157;-0.379014117;0.6004877;0.316652138;-0.284052274;0.072271022;1
0.448201928;0.738186672;-0.621021065;0.468956194;0.202558106;-0.657248438;0.380972306;1.59660182;-0.201528002;-0.69701462;-0.77227001;1
-1.274850363;0.179713729;-1.391037103;-0.240299852;-0.179889244;-0.944051017;-1.139000541;-1.031443943;1.806420041;-0.69701462;1.010649947;0
-0.011278683;0.403102906;-0.107677039;-0.240299852;0.64874668;-0.657248438;-0.25741629;-0.31085075;-1.043570729;-0.756009241;-0.584594225;1
-0.815369752;-0.434606508;-0.826358675;-0.098448642;-0.944783943;-0.944051017;-1.04780217;-1.699052342;-0.071982967;-0.048073791;0.916812055;0
1.424598226;-0.71384298;0.713673401;-0.240299852;-0.073653869;-0.848450157;-0.895804885;0.876008627;-1.496978352;0.069915451;-1.053783688;2
-0.643064523;0.933652203;-0.72368987;-0.382151061;-0.243630469;-0.370445858;-0.804606514;-0.681744305;-0.136755484;-0.69701462;-0.303080548;1
1.252292997;-1.607399689;0.765007803;-0.52400227;-0.222383394;-0.944051017;-0.743807601;0.452130278;-0.654935624;2.311711045;0.3537847;2
0.333331775;1.74343797;0.354332583;-0.807704688;-0.796054418;-1.135252737;-1.108601084;-0.63935647;-1.237888282;-1.050982346;-1.241459473;1
0.046156393;0.179713729;-1.185699492;-0.382151061;-0.116148019;-0.561647578;-0.743807601;0.452130278;-0.590163107;-1.286960829;-0.77227001;1
2.228689296;-0.434606508;1.124348621;-0.807704688;-0.264877544;-1.230853596;-1.230198912;0.081236723;-1.173115764;-0.166063032;-0.02156687;2
-0.987674981;0.626492084;0.200329376;2.525798726;-0.094900944;-0.848450157;0.076977737;0.229594145;0.251879621;0.128910072;-0.115404763;0
-0.126148836;1.101194086;-0.261680247;-0.240299852;-0.328618769;-0.466046718;-0.166217919;-0.024732864;0.316652138;-0.638019999;-1.241459473;1
2.286124372;-1.439857806;1.124348621;0.398030589;-0.179889244;1.159167899;-0.014220634;1.352871769;-0.719708142;0.836845523;-0.209242655;2
-0.470759294;1.35250691;-0.364349052;3.944310817;0.22380518;1.350369618;1.384154385;1.151529554;-0.719708142;-0.461036137;-1.14762158;2
2.860475136;-1.048926746;1.278351829;0.468956194;0.138816881;0.107558441;0.198575565;2.465552435;-1.691295904;0.895840144;-0.866107903;2
-1.676895898;1.184965027;-0.92902748;-0.594927874;0.032581506;0.011957581;-0.622209773;-1.444725333;2.324600181;-0.579025379;1.10448784;0
-0.815369752;0.068019141;-1.185699492;0.327104985;-0.222383394;-0.848450157;-0.591810316;1.034963008;2.454145216;1.485786353;-0.959945795;1
0.161026546;0.598568437;2.099702269;-0.52400227;6.704163044;0.29876016;0.289773935;-0.22607508;-1.885613457;2.901657254;-1.053783688;2
0.73537731;0.849881261;-0.159011442;-0.240299852;-0.009912644;-1.039651877;-0.561410859;1.087947801;-1.108343247;-0.343046895;-0.209242655;2
-0.413324218;-0.211217331;-0.056342637;-0.665853479;3.155901525;-0.561647578;1.262556557;0.028251929;-1.302660799;0.836845523;-1.053783688;3
0.046156393;-0.043675448;-0.261680247;0.114328171;-0.073653869;-1.135252737;-0.865405428;0.038848888;-0.331073037;-0.520030758;-0.490756333;1
-0.470759294;1.268735969;-1.391037103;-0.453076665;-0.073653869;-0.944051017;-1.04780217;-0.014135906;0.187107103;-0.991987725;-0.678432118;1
0.390766852;-0.769690274;0.662338998;-0.878630293;-0.923536868;0.872365319;0.107377194;-1.042040901;-0.719708142;1.013829386;0.447622592;0
-0.355889141;0.291408318;-0.877693077;-0.52400227;0.30879348;1.159167899;1.900945153;-0.581073197;-1.496978352;-0.991987725;-0.584594225;3
-0.987674981;0.458950201;-1.3397027;-0.453076665;-0.158642169;-0.752849297;-0.65260923;0.377951567;2.454145216;0.423883177;0.072271022;1
0.792812386;-0.602148391;0.970345414;-0.311225456;-0.286124619;-1.039651877;-0.926204342;-0.136000931;-0.266300519;0.482877798;1.761353088;3
0.563072081;-0.155370037;0.457001388;-0.52400227;-0.073653869;-0.944051017;-0.895804885;0.155415434;-0.266300519;0.65986166;0.3537847;2
-0.470759294;0.403102906;-1.237033895;-0.52400227;0.160063956;0.872365319;1.596950584;-0.925474355;0.251879621;-0.69701462;-0.303080548;3
-0.298454065;-1.160621335;0.867676609;0.114328171;0.35128763;-0.752849297;-0.895804885;0.303772856;0.122334586;0.718856281;0.541460485;2
-0.241018988;-0.546301097;-0.31301465;-0.665853479;0.39378178;-0.561647578;-0.287815746;-0.077717658;-0.914025694;1.485786353;-0.866107903;2
0.161026546;0.877804908;-0.877693077;-0.665853479;0.096322731;-1.230853596;-1.04780217;0.372653088;-0.007210449;-0.048073791;-0.819188957;0
0.965117615;0.179713729;-0.159011442;-0.240299852;-0.179889244;0.29876016;0.350572849;1.246902182;-0.849253177;-0.579025379;-0.303080548;3
0.907682539;0.570644789;-0.159011442;-0.098448642;-0.222383394;-0.944051017;-0.409413574;0.346160691;-1.432205834;-0.520030758;-0.959945795;1
1.654338532;0.794033967;1.432355036;-0.169374247;-0.073653869;-0.944051017;-1.017402713;1.723765325;-0.914025694;0.305893935;-0.866107903;2
-0.815369752;-0.043675448;-0.107677039;0.043402567;-0.137395094;-0.561647578;-0.287815746;0.054744326;0.964377313;-0.932993104;0.541460485;1
-1.217415287;-0.769690274;0.816342206;-0.382151061;-0.349865844;-0.179244139;-0.683008687;-1.306964869;0.899604796;1.249807869;0.72913627;0
-1.102545134;0.626492084;-0.31301465;-0.52400227;-0.137395094;-0.179244139;-0.470212488;0.075938244;1.806420041;0.01092083;-0.584594225;1
0.792812386;-1.160621335;1.381020634;-0.027523038;0.138816881;1.159167899;1.110559273;0.876008627;-0.201528002;0.954834765;-0.77227001;3
2.113819143;-1.384010512;1.124348621;-0.453076665;-0.286124619;-0.561647578;-0.774207058;0.452130278;-2.144703527;0.01092083;-0.490756333;2
-0.815369752;0.877804908;-1.391037103;-0.027523038;0.372534705;0.58556274;-0.287815746;-0.077717658;0.964377313;-0.520030758;0.166108915;1
-0.585629447;0.347255612;-0.056342637;-0.382151061;-0.158642169;0.107558441;1.748947868;-0.480402089;-0.201528002;-0.815003862;-0.490756333;3
-0.815369752;-0.267064625;-0.364349052;-0.453076665;-0.116148019;-0.657248438;-0.713408144;-0.47510361;0.510969691;-1.34595545;-1.288378419;1
-0.413324218;-0.657995686;-0.672355467;0.327104985;-0.009912644;0.48996188;-0.105419005;-0.183687245;0.057562068;-0.520030758;0.072271022;1
-0.700499599;-0.043675448;-1.237033895;0.043402567;-0.243630469;0.48996188;1.384154385;0.372653088;1.223467383;-0.343046895;-0.584594225;3
-0.643064523;-0.630072039;0.457001388;-0.382151061;-0.137395094;-0.274844998;-0.044620091;0.240191104;1.093922348;-0.107068411;-1.14762158;1
-0.815369752;1.184965027;-1.237033895;-0.169374247;-0.711066118;-0.848450157;-0.926204342;-0.883086521;0.899604796;-0.166063032;1.010649947;1
-0.930239905;-0.267064625;-0.980361882;-0.311225456;-0.498595368;0.203159301;-0.379014117;-0.649953429;0.122334586;-0.107068411;-0.678432118;1
-0.126148836;1.910979853;-1.391037103;-0.240299852;-0.073653869;-0.561647578;-0.470212488;-0.098911575;-0.395845554;-0.932993104;-0.584594225;1
1.482033303;-1.160621335;1.278351829;-0.52400227;0.946205729;0.107558441;-0.075019548;0.314369815;-0.201528002;0.65986166;1.010649947;2
0.161026546;0.570644789;-0.51835226;0.25617938;0.245052255;0.48996188;2.204939723;0.664069453;-1.432205834;-0.815003862;-1.053783688;3
-0.700499599;0.403102906;-1.391037103;-0.52400227;-0.286124619;0.011957581;-0.379014117;0.240191104;1.029149831;0.246899314;-0.490756333;1
0.73537731;-0.657995686;0.508335791;-0.169374247;0.075075656;-0.561647578;-0.713408144;0.589890742;-0.460618072;-0.579025379;0.072271022;2
-0.241018988;0.905728555;-0.31301465;-0.311225456;-0.158642169;1.637172198;2.873727775;-0.289656832;-0.395845554;-0.873998483;-0.490756333;3
0.275896699;-0.602148391;-0.31301465;-0.027523038;0.096322731;1.637172198;1.262556557;0.785934478;-0.784480659;-0.815003862;-1.14762158;3
-1.849201127;-0.602148391;-1.391037103;-0.52400227;-0.923536868;0.203159301;1.262556557;-2.742852776;2.389372698;0.423883177;2.98124569;0
0.620507157;-0.71384298;0.200329376;-0.240299852;0.053828581;-0.274844998;0.472170677;-0.077717658;-1.561750869;-0.166063032;0.072271022;2
-0.757934676;-0.546301097;0.457001388;-0.665853479;0.032581506;-0.179244139;-0.287815746;-0.316149229;0.187107103;-0.579025379;-1.14762158;1
-0.585629447;-0.90930851;1.124348621;-0.027523038;0.011334431;2.210777356;1.809746782;-0.077717658;0.316652138;0.718856281;0.541460485;3
-0.930239905;-0.378759214;-0.159011442;-0.594927874;-0.222383394;0.203159301;-0.379014117;-1.031443943;0.510969691;-0.343046895;0.166108915;0
-0.241018988;0.235561024;0.200329376;-0.382151061;-0.179889244;-0.561647578;0.988961445;0.012356491;-0.136755484;0.187904693;-0.866107903;1
0.907682539;-0.155370037;-0.159011442;-0.169374247;0.330040555;-0.944051017;-0.987003256;0.558099865;0.187107103;-0.815003862;-0.39691844;1
-1.332285439;-0.155370037;-1.391037103;-0.807704688;-0.647324893;-0.083643279;-0.622209773;-1.200995282;0.316652138;-1.227966208;-0.866107903;1
0.965117615;-0.267064625;-0.159011442;0.114328171;0.30879348;-0.274844998;-0.439813031;1.723765325;-0.201528002;-0.579025379;-0.39691844;2
-1.102545134;-0.769690274;0.302998181;0.539881799;-0.881042718;-0.370445858;0.198575565;-2.016961104;0.316652138;-0.225057653;1.667515195;0
1.539468379;-1.495705101;2.099702269;0.007939764;-0.052406794;-0.561647578;-0.65260923;0.134221517;-0.849253177;-0.284052274;1.292163625;0
0.390766852;1.520048793;-0.775024272;-0.098448642;-0.094900944;-0.752849297;-0.561410859;0.85481471;0.122334586;-0.048073791;-0.02156687;1
1.711773608;-0.937232157;1.997033464;-0.098448642;0.754982055;-1.230853596;-1.169399998;-0.173090286;-0.719708142;-0.756009241;1.386001517;2
-1.734330974;1.045346791;-0.415683455;-0.736779083;1.562370903;-0.848450157;0.472170677;-1.481814688;2.000737593;-0.284052274;0.541460485;1
2.860475136;-0.546301097;1.586358244;-0.453076665;-0.371112918;-0.083643279;-0.196617376;1.935704499;-1.626523387;-0.991987725;-1.335297365;2
-0.585629447;1.15704138;-1.391037103;-0.240299852;-0.158642169;0.203159301;-0.561410859;0.478622675;0.640514726;-0.343046895;-0.959945795;1
-1.562025745;-0.155370037;-0.92902748;-0.169374247;-0.817301493;0.107558441;1.596950584;-1.614276672;2.065510111;-0.166063032;2.418218335;0
0.390766852;-0.267064625;0.251663778;0.185253776;-0.073653869;0.48996188;2.296138093;0.876008627;0.057562068;-0.225057653;-0.959945795;3
-0.52819437;0.570644789;-1.031696285;-0.098448642;0.053828581;-0.466046718;-0.287815746;0.611084659;0.770059761;0.600867039;-0.678432118;1
-1.102545134;-0.602148391;-0.92902748;-0.169374247;-0.711066118;1.732773057;0.532969591;0.261385021;0.640514726;0.128910072;-0.02156687;3
-0.757934676;0.514797495;-0.467017857;-0.736779083;-0.541089518;-0.848450157;0.107377194;-0.872489562;-1.496978352;-0.343046895;-1.053783688;1
-0.643064523;0.431026554;-1.288368298;-0.453076665;0.181311031;-0.561647578;-0.470212488;-0.925474355;0.964377313;-0.756009241;1.292163625;0
-0.700499599;0.877804908;0.405666986;-0.382151061;0.011334431;-0.657248438;1.384154385;-0.236672039;-0.201528002;-0.225057653;-0.959945795;1
-0.872804828;0.682339378;-1.288368298;-0.311225456;-0.201136319;-0.752849297;-0.956603799;-0.936071314;0.251879621;-0.225057653;-0.02156687;1
0.563072081;-0.881384863;0.867676609;-0.665853479;-1.051019317;0.48996188;-0.135818462;-0.787713892;-0.460618072;0.895840144;0.3537847;0
0.563072081;-1.160621335;1.535023841;-0.382151061;-0.286124619;1.063567039;0.563369048;0.081236723;-0.201528002;0.777850902;0.259946807;2
-0.815369752;-0.211217331;-0.877693077;-0.169374247;-0.286124619;-0.370445858;-0.500611945;-0.448611213;0.705287243;-0.461036137;-0.209242655;1
0.73537731;0.403102906;1.175683024;-0.169374247;-0.179889244;1.159167899;0.745765789;1.564810944;1.223467383;-0.520030758;-0.678432118;3
-0.700499599;0.347255612;-1.3397027;-0.169374247;-0.158642169;1.063567039;-0.105419005;-0.660550387;0.705287243;-0.461036137;0.259946807;1
-1.045110058;1.994750795;-1.391037103;-0.169374247;1.668606278;-0.944051017;-1.04780217;-0.655251908;1.612102488;-0.873998483;0.3537847;1
1.194857921;0.263484671;1.740361451;0.043402567;-0.243630469;-0.466046718;-0.683008687;1.723765325;-0.978798212;0.187904693;-1.335297365;2
-0.068713759;-1.384010512;0.662338998;-0.098448642;-0.753560268;-1.135252737;-1.108601084;-1.688455383;0.122334586;0.246899314;2.23054255;0
0.73537731;0.849881261;-0.159011442;-0.240299852;-0.009912644;-1.039651877;-0.561410859;1.087947801;-1.108343247;-0.343046895;-0.209242655;2
